runname,id,nDCG@0005,D#nDCG@0005,I-rec@0005
KLE-S-C-4A,0017,0.5746,0.5857,0.6
KLE-S-C-4A,0018,0.4377,0.5714,0.6667
KLE-S-C-4A,0019,0.4135,0.6727,1.0
KLE-S-C-4A,0020,0.21,0.395,0.6
KLE-S-C-4A,0021,0.2145,0.4544,0.6667
KLE-S-C-4A,0022,0.3059,0.4068,0.5
KLE-S-C-4A,0023,0.4339,0.4929,0.5
KLE-S-C-4A,0024,0.4743,0.5694,0.6667
KLE-S-C-4A,0025,0.5604,0.5779,0.6
KLE-S-C-4A,0026,0.4558,0.531,0.6
KLE-S-C-4A,0027,0.458,0.5619,0.6667
KLE-S-C-4A,0028,0.4194,0.7097,1.0
KLE-S-C-4A,0029,0.5243,0.595,0.6667
KLE-S-C-4A,0030,0.5002,0.5844,0.6667
KLE-S-C-4A,0031,0.4731,0.7389,1.0
KLE-S-C-4A,0032,0.4756,0.6062,0.75
KLE-S-C-4A,0033,0.5807,0.7924,1.0
THUSAM-S-C-4A,0001,0.1656,0.2838,0.4
THUSAM-S-C-4A,0002,0.1125,0.2498,0.4
THUSAM-S-C-4A,0003,0.2131,0.3056,0.4
THUSAM-S-C-4A,0004,0.101,0.3063,0.5
THUSAM-S-C-4A,0005,0.1407,0.3712,0.6
THUSAM-S-C-4A,0006,0.0766,0.2327,0.4
THUSAM-S-C-4A,0007,0.2406,0.6182,1.0
THUSAM-S-C-4A,0008,0.2564,0.3758,0.5
THUSAM-S-C-4A,0009,0.1878,0.2903,0.4
THUSAM-S-C-4A,0010,0.0262,0.1393,0.25
THUSAM-S-C-4A,0011,0.1841,0.5877,1.0
THUSAM-S-C-4A,0012,0.1798,0.3377,0.5
THUSAM-S-C-4A,0013,0.1565,0.5766,1.0
THUSAM-S-C-4A,0014,0.1319,0.4432,0.75
THUSAM-S-C-4A,0015,0.2102,0.6077,1.0
THUSAM-S-C-4A,0016,0.1348,0.2646,0.4
THUSAM-S-C-4A,0017,0.0,0.0,0.0
THUSAM-S-C-4A,0018,0.2256,0.4441,0.6667
THUSAM-S-C-4A,0019,0.1799,0.3389,0.5
THUSAM-S-C-4A,0020,0.1664,0.2823,0.4
THUSAM-S-C-4A,0021,0.249,0.4579,0.6667
THUSAM-S-C-4A,0022,0.095,0.1764,0.25
THUSAM-S-C-4A,0023,0.1411,0.5663,1.0
