runname,id,coarse,fine,ndcg
THUSAM-D-C-1B,0012,0.8941,0.6676,0.703976436257
THUSAM-D-C-1B,0013,0.8167,0.8141,0.558754769351
THUSAM-D-C-1B,0014,0.6598,0.6894,0.742698025477
THUSAM-D-C-1B,0015,0.836,0.8117,0.824896947298
THUSAM-D-C-1B,0016,0.5947,0.5761,0.775692544879
THUSAM-D-C-1B,0017,0.4502,0.2888,0.447532737746
THUSAM-D-C-1B,0018,0.8221,0.7355,0.709073377406
THUSAM-D-C-1B,0019,0.8119,0.614,0.636752620242
THUSAM-D-C-1B,0020,0.9784,0.8041,0.897463461685
THUSAM-D-C-1B,0021,0.7185,0.4427,0.398735572018
THUSAM-D-C-1B,0022,0.8823,0.7569,0.929335124483
THUSAM-D-C-1B,0023,0.0,0.0,0.601056618986
THUSAM-D-C-1B,0024,0.9148,0.6472,0.767141299
THUSAM-D-C-1B,0025,0.775,0.751,0.819593179304
THUSAM-D-C-1B,0026,0.7444,0.7037,0.711427730106
THUSAM-D-C-1B,0027,0.907,0.9378,0.818309967243
THUSAM-D-C-1B,0028,0.6961,0.392,0.500877065894
THUSAM-D-C-1B,0029,0.8639,0.8219,0.672895164103
THUSAM-D-C-1B,0030,0.8902,0.5856,0.849100804294
THUSAM-D-C-1B,0031,0.6751,0.439,0.581063381849
THUSAM-D-C-1B,0032,0.8239,0.5408,0.981624697669
THUSAM-D-C-1B,0033,0,0,0.0
THUSAM-D-C-1B,0034,0,0,0.709736399532
THUSAM-D-C-1B,0035,0,0,0.5167174288
THUSAM-D-C-1B,0036,0,0,0.698050641506
THUSAM-D-C-1B,0037,0,0,0.484160097515
THUSAM-D-C-1B,0038,0,0,0.660814877967
THUSAM-D-C-1B,0039,0,0,0.85995206206
THUSAM-D-C-1B,0040,0,0,0.845388874582
THUSAM-D-C-1B,0041,0,0,0.742422318486
THUSAM-D-C-1B,0042,0,0,0.304557891502
THUSAM-D-C-1B,0043,0,0,0.769424711671
THUSAM-D-C-1B,0044,0,0,0.869520696174
THUSAM-D-C-1B,0045,0,0,0.751956988787
THUSAM-D-C-1B,0046,0,0,0.700357153445
THUSAM-D-C-1B,0047,0,0,0.592745313347
THUSAM-D-C-1B,0048,0,0,0.468986799772
THUSAM-D-C-1B,0049,0,0,0.623186101874
THUSAM-D-C-1B,0050,0,0,0.46818085633
THUSAM-D-C-2A,0001,0.6221,0.4901,0.281895679151
THUSAM-D-C-2A,0002,0.3836,0.234,0.370670059622
